,Do not Touch This Cell,,,,,,,,,,,,,,,,,,,,,,,,,JP Server Start,2021-02-24,,,,,Today's Date UTC,,Whale,Huge Spender,,,WATCH MY BANNER PREVIEW VIDEO,,,,,,,5.2,,Misc,1800,,,,,,,Date Mult,0.7,,,k1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,Last Day,,,,,,,,,Uma,Support,Length,11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 2 (Tenno Sho (Autumn)),,,,,,,,,2,2,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Symboli Rudolf,Gold City,♡Curren Chan♡,Narita Brian,,,,,,Yukino Bijin,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Festival),(Festival),,,,,,,,Must,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Cinderella Gray,,,,,,,,,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2025-12-18 22:00:00,k1,0,2025-12-29 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,2250,Throughout,,,,,,2025-12-18,,2025-12-18,2025-12-29,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-08,2021-11-19,2025-12-18,2025-12-29,,-190 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,1500,Fuji Kiseki's Showtime,,,,,,Banner Type,1,2025-12-18 22:00:00,2025-12-29 21:59:59,Tosen Jordan,Kitasan Black + El Condor Pasa,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,257,,,,,,,0,0,0,0,2025-12-18 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Air Groove),,,,,,Start Date,End Date,Global Datedif,175,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Eishin Flash),,,,,,2021-11-08,2021-11-19,D-Day,-190,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-12-29 21:59:59,k3,250,Legend Race (Agnes Digital),,,,,,Pull Tickets,,Finals Day,-180,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Queen Elizabeth Cup),,,,,,,,,0,0,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tosen Jordan,,Kitasan Black,El Condor Pasa,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Must Pull,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2025-12-28 22:00:00,k1,0,2026-01-07 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,0,Throughout,,,,,,2025-12-28,,2025-12-28,2026-01-07,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-19,2021-11-29,2025-12-28,2026-01-07,,-180 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2025-12-28 22:00:00,2026-01-07 21:59:59,Mejiro Dober,Daitaku Helios,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,268,,,,,,,0,0,0,0,2025-12-28 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,185,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-19,2021-11-29,D-Day,-180,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-01-07 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-171,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Last Day,,,,,,,,,Uma,Support,Length,10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Miles Championship),,,,,,,,,0,0,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mejiro Dober,,Daitaku Helios,,Vodka,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Japan Cup),,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dolphin,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finals In,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,,2026-01-01,2026-01-07,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171 Days,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2026-01-01 22:00:00,2026-01-07 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goal,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,272,,,,,,,0,0,0,0,2026-01-01 22:00:00,0,2026-01-06 21:59:59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,189,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-23,2021-11-29,D-Day,-176,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,950,900,400,900,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,-171,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recommended,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-01-05 22:00:00,k1,0,2026-01-20 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,0,First Day,Hours,2160,Throughout,,,,,,2026-01-05,,2026-01-05,2026-01-20,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-29,2021-12-14,2026-01-05,2026-01-20,,-172 Days,,,,,,,,,,,,,,,,,2160,"Event Rewards (Story, Bingo, Event Pt)",,,,,,Banner Type,1,2026-01-05 22:00:00,2026-01-20 21:59:59,Oguri Cap (Christmas) + Biwa Hayahide (Christmas),Mayano Top Gun + Narita Taishin,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,278,,,,,,,0,0,0,0,2026-01-05 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,193,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-29,2021-12-14,D-Day,-172,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-01-20 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-158,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Last Day,,,,,,,,,Uma,Support,Length,15,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Championship Cup),,,,,,,,,2,2,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oguri Cap,Biwa Hayahide,Mayano Top Gun,Narita Taishin,,,,,,Marvelous Sunday,,,,,150,Autumn G1 Celebration Missions Part 3 (Hanshin JF Cup),,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Christmas),(Christmas),,,,,,,,Must,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dolphin,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-01-15 22:00:00,k1,0,2026-01-23 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,1550,Throughout,,,,,,2026-01-15,,2026-01-15,2026-01-23,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-14,2021-12-22,2026-01-15,2026-01-23,,-162 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,1550,Trainer Skill Test,,,,,,Banner Type,1,2026-01-15 22:00:00,2026-01-23 21:59:59,Fine Motion,Manhattan Cafe 30075,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,293,,,,,,,0,0,0,0,2026-01-15 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,203,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-14,2021-12-22,D-Day,-162,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-01-23 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-155,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,Last Day,,,,,,,,,Uma,Support,Length,8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Asahi Hai Futurity Stakes),,,,,,,,,3,3,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fine Motion,,Manhattan Cafe 30075,,Inari One,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Arima Kinen),,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whale,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-23,,2026-01-23,2026-01-29,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2026-01-23 22:00:00,2026-01-29 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,300,,,,,,,0,0,0,0,2026-01-23 22:00:00,0,2026-01-28 21:59:59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,211,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-21,2021-12-27,D-Day,-154,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850+1G,1100(900),400,900(1100),,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,-149,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Firm,Winter,Sunny,,,Recommended,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,0,2026-01-22 22:00:00,k1,0,2026-01-31 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,,,,,,,,,,560,First Day,Hours,1500,Throughout,,,,,,2026-01-22,,2026-01-22,2026-01-31,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-22,2021-12-31,2026-01-22,2026-01-31,,-155 Days,50,0,,,,,,,,,,,,80,Uma Story Ch 1-4,,750,Year-end countdown login bonus,,,,,,Banner Type,1,2026-01-22 22:00:00,2026-01-31 21:59:59,Tamamo Cross,Nice Nature + Oguri Cap,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,Main Story Reward,,,,,,,,,JP,,JP Datedif,301,,,,,,,0,0,0,0,2026-01-22 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Nice Nature),,,,,,Start Date,End Date,Global Datedif,210,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Grass Wonder),,,,,,2021-12-22,2021-12-31,D-Day,-155,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-01-31 21:59:59,k3,250,Legend Race (Oguri Cap),,,,,,Pull Tickets,,Finals Day,-147,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 3 (Hopeful Stakes),,,,,,,,,0,0,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamamo Cross,,Nice Nature,Oguri Cap,,,,,,,,Silence Suzuka,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dolphin,,Dolphin,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40-50x Free Pulls,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,Free Pulls,,,,,,,,,,,,,0,2026-01-29 22:00:00,k1,0,2026-02-09 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,Uma,Support,,,,,,,,,,,,1500,First Day,Hours,4860,Throughout,,,,,,2026-01-29,,2026-01-29,2026-02-09,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,2022-01-11,2026-01-29,2026-02-09,,-148 Days,0,50,,,,,,,,,,,,1500,New Year's Special Login Bonus First Day,,2700,New Year's Login Bonus,,,,,,Banner Type,1,2026-01-29 22:00:00,2026-02-09 21:59:59,Haru Urara (New Year) + TM Opera O (New Year),Matikanefukukitaru + Admire Vega,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,"Event Rewards (Story, Bingo, Event Pt)",,,,,,JP,,JP Datedif,310,,,,,,,0,0,0,0,2026-01-29 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,217,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,2022-01-11,D-Day,-148,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-02-09 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-138,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,11,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haru Urara,TM Opera O,Matikanefukukitaru,Admire Vega,,,,,,Meisho Doto,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(New Year),(New Year),Dolphin,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dolphin,50-60x Free Pulls,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-02-05 22:00:00,k1,0,2026-02-14 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,Do NOT Pull On This Uma Musume Banner,,,,,,,1080,First Day,Hours,0,Throughout,,,,,,2026-02-05,,2026-02-05,2026-02-14,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-11,2022-01-20,2026-02-05,2026-02-14,,-141 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2026-02-05 22:00:00,2026-02-14 21:59:59,(All),S. Anshinzawa,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1st Racing Carnival,,,,,,,,,JP,,JP Datedif,321,,,,,,,0,0,0,0,2026-02-05 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,224,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-11,2022-01-20,D-Day,-141,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-02-14 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-133,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,Dropdown,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(All),,S. Anshinzawa,,Tamamo Cross,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pity to Select Any Character
 up to New Years",,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-02-11 22:00:00,k1,0,2026-02-19 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,0,Throughout,,,,,,2026-02-11,,2026-02-11,2026-02-19,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-20,2022-01-28,2026-02-11,2026-02-19,,-135 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2026-02-11 22:00:00,2026-02-19 21:59:59,Sakura Chiyono O,Tazuna + Riko Kashimoto,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,330,,,,,,,0,0,0,0,2026-02-11 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,230,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-20,2022-01-28,D-Day,-135,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-02-19 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,-128,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Last Day,,,,,,,,,Uma,Support,Length,8,,,,,,,,,,,,,,,
,Banner 26,Banner 27,Banner 28,Banner 29,Banner 30,Banner 31,Banner 32,Banner 33,Banner 34,Banner 35,Banner 36,Banner 37,Banner 38,Banner 39,Banner 40,Banner 41,Banner 42,Banner 43,Banner 44,Banner 45,Banner 46,Banner 47,Banner 48,Banner 49,Banner 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Dropdown,TRUE,,,,,,,,,,,,,,,
,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,,,,,,Sakura Chiyono O,,Tazuna,Riko Kashimoto,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,Whale,,BAIT,BAIT,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
